product_id,product_name,category,price,stock_quantity,brand,rating,date_added,merchant_id,tags,details,content
P270,Himself Rule,Electronics,274.62,225,"Richard, Chang and Lloyd",3.5,2024-01-10,M183,"['local', 'section', 'unit']","{'battery_life': '12 hours', 'charging_time': '1 hours', 'connectivity': 'Bluetooth 4.2', 'noise_cancellation': 'Active', 'water_resistance': 'IPX4'}","Himself Rule Electronics local section unit Richard, Chang and Lloyd 12 hours 1 hours Bluetooth 4.2 Active IPX4"
P271,Practice Kind,Wearables,234.16,484,"Robinson, Turner and Hooper",3.1,2024-10-17,M143,"['color', 'adult', 'pretty']","{'display_type': 'LCD', 'battery_life': '39 hours', 'connectivity': 'Bluetooth 5.2', 'sensors': ['Accelerometer'], 'water_resistance': 'IP68', 'compatibility': 'Android'}","Practice Kind Wearables color adult pretty Robinson, Turner and Hooper LCD 39 hours Bluetooth 5.2 ['Accelerometer'] IP68 Android"
P272,Represent Including,Electronics,236.67,340,Little-Hill,4.5,2024-05-09,M135,"['dark', 'stuff', 'game']","{'battery_life': '19 hours', 'charging_time': '3 hours', 'connectivity': 'Bluetooth 5.0', 'noise_cancellation': 'Active', 'water_resistance': 'IPX7'}",Represent Including Electronics dark stuff game Little-Hill 19 hours 3 hours Bluetooth 5.0 Active IPX7
P273,Five Million,Beverages,293.61,117,Haney Inc,4.4,2024-02-04,M106,"['bill', 'everybody', 'yet']","{'flavor': 'Chamomile', 'ingredients': ['Honey'], 'weight': '432g', 'origin': 'China', 'packaging': 'Bag', 'shelf_life': '10 months'}",Five Million Beverages bill everybody yet Haney Inc Chamomile ['Honey'] 432g China Bag 10 months
P274,Should Method,Sports & Outdoors,73.01,114,Williams PLC,4.9,2024-04-01,M158,"['despite', 'mean', 'analysis']","{'material': 'Polyester', 'dimensions': '72x25 inches', 'thickness': '7mm', 'weight': '1.4 lbs', 'color': 'Green', 'waterproof': False}",Should Method Sports & Outdoors despite mean analysis Williams PLC Polyester 72x25 inches 7mm 1.4 lbs Green False
P275,Floor More,Beverages,299.91,161,Lee-Mays,3.9,2024-01-22,M186,"['accept', 'account', 'live']","{'flavor': 'Earl Grey', 'ingredients': ['Ginger'], 'weight': '244g', 'origin': 'India', 'packaging': 'Bag', 'shelf_life': '17 months'}",Floor More Beverages accept account live Lee-Mays Earl Grey ['Ginger'] 244g India Bag 17 months
P276,Everyone Statement,Sports & Outdoors,100.99,343,Brock-Haney,3.0,2024-08-18,M158,"['certainly', 'town', 'break']","{'material': 'Rubber', 'dimensions': '80x20 inches', 'thickness': '7mm', 'weight': '1.9 lbs', 'color': 'Blue', 'waterproof': True}",Everyone Statement Sports & Outdoors certainly town break Brock-Haney Rubber 80x20 inches 7mm 1.9 lbs Blue True
P277,There Will,Books,299.08,419,Mathews PLC,3.1,2024-06-23,M191,"['cost', 'compare', 'movement']","{'title': 'Hospital.', 'author': 'Brittany Berry', 'release_year': 2009, 'published_year': 2014, 'number_of_pages': 585, 'ISBN': '978-0-547-88561-2', 'language': 'German', 'genre': 'Adventure'}",There Will Books cost compare movement Mathews PLC Hospital. Brittany Berry 2009 2014 585 978-0-547-88561-2 German Adventure
P278,Feeling Important,Electronics,236.78,282,Hamilton-Lucero,4.4,2024-04-16,M188,"['voice', 'future', 'bank']","{'battery_life': '19 hours', 'charging_time': '1 hours', 'connectivity': 'Bluetooth 5.0', 'noise_cancellation': 'Passive', 'water_resistance': 'IPX4'}",Feeling Important Electronics voice future bank Hamilton-Lucero 19 hours 1 hours Bluetooth 5.0 Passive IPX4
P279,Thought Follow,Wearables,103.33,461,Ferguson Group,3.8,2024-11-04,M177,"['page', 'challenge', 'when']","{'display_type': 'AMOLED', 'battery_life': '34 hours', 'connectivity': 'Bluetooth 5.1', 'sensors': ['GPS'], 'water_resistance': 'IP67', 'compatibility': 'iOS'}",Thought Follow Wearables page challenge when Ferguson Group AMOLED 34 hours Bluetooth 5.1 ['GPS'] IP67 iOS
P280,Option Rather,Beverages,258.94,65,Dunn and Sons,4.4,2024-07-20,M114,"['window', 'relationship', 'particular']","{'flavor': 'Chamomile', 'ingredients': ['Tea leaves'], 'weight': '377g', 'origin': 'India', 'packaging': 'Bag', 'shelf_life': '6 months'}",Option Rather Beverages window relationship particular Dunn and Sons Chamomile ['Tea leaves'] 377g India Bag 6 months
P281,Necessary Require,Electronics,119.15,240,"Ellis, Chavez and Yu",4.4,2024-06-09,M121,"['such', 'animal', 'minute']","{'battery_life': '11 hours', 'charging_time': '1 hours', 'connectivity': 'Bluetooth 4.2', 'noise_cancellation': 'Passive', 'water_resistance': 'IPX4'}","Necessary Require Electronics such animal minute Ellis, Chavez and Yu 11 hours 1 hours Bluetooth 4.2 Passive IPX4"
P282,Entire Leave,Wearables,149.6,263,"Porter, Stokes and Garcia",4.4,2024-10-28,M195,"['room', 'reflect', 'give']","{'display_type': 'LCD', 'battery_life': '26 hours', 'connectivity': 'Bluetooth 5.1', 'sensors': ['GPS'], 'water_resistance': 'IP67', 'compatibility': 'Android'}","Entire Leave Wearables room reflect give Porter, Stokes and Garcia LCD 26 hours Bluetooth 5.1 ['GPS'] IP67 Android"
P283,Level Teach,Beverages,276.8,465,Castro-Blake,3.6,2024-07-14,M111,"['factor', 'anything', 'treat']","{'flavor': 'Green Tea', 'ingredients': ['Tea leaves'], 'weight': '238g', 'origin': 'India', 'packaging': 'Box', 'shelf_life': '10 months'}",Level Teach Beverages factor anything treat Castro-Blake Green Tea ['Tea leaves'] 238g India Box 10 months
P284,Hit Choose,Books,292.32,351,"Mejia, Harris and Peterson",5.0,2024-02-03,M139,"['bill', 'interest', 'address']","{'title': 'Father identify this.', 'author': 'Jonathan Farrell', 'release_year': 2015, 'published_year': 2022, 'number_of_pages': 489, 'ISBN': '978-0-485-37044-7', 'language': 'French', 'genre': 'Adventure'}","Hit Choose Books bill interest address Mejia, Harris and Peterson Father identify this. Jonathan Farrell 2015 2022 489 978-0-485-37044-7 French Adventure"
P285,Almost Foreign,Books,193.34,403,"Richardson, Butler and Young",4.2,2024-08-09,M197,"['project', 'president', 'major']","{'title': 'Effect look.', 'author': 'Shane Lowery', 'release_year': 2009, 'published_year': 2015, 'number_of_pages': 532, 'ISBN': '978-0-07-332231-5', 'language': 'Spanish', 'genre': 'Mystery'}","Almost Foreign Books project president major Richardson, Butler and Young Effect look. Shane Lowery 2009 2015 532 978-0-07-332231-5 Spanish Mystery"
P286,Role Those,Wearables,139.29,312,Morgan Inc,3.3,2024-07-10,M103,"['direction', 'fall', 'once']","{'display_type': 'LCD', 'battery_life': '30 hours', 'connectivity': 'Bluetooth 5.2', 'sensors': ['Accelerometer'], 'water_resistance': 'IP68', 'compatibility': 'iOS'}",Role Those Wearables direction fall once Morgan Inc LCD 30 hours Bluetooth 5.2 ['Accelerometer'] IP68 iOS
P287,Friend Accept,Electronics,197.22,264,Carter-Flores,3.2,2024-01-13,M136,"['occur', 'activity', 'kitchen']","{'battery_life': '5 hours', 'charging_time': '3 hours', 'connectivity': 'Bluetooth 4.2', 'noise_cancellation': 'Passive', 'water_resistance': 'IPX4'}",Friend Accept Electronics occur activity kitchen Carter-Flores 5 hours 3 hours Bluetooth 4.2 Passive IPX4
P288,Maybe Especially,Electronics,274.27,411,"Mitchell, Curry and Hunt",3.3,2024-02-29,M133,"['employee', 'drive', 'western']","{'battery_life': '13 hours', 'charging_time': '1 hours', 'connectivity': 'Wi-Fi', 'noise_cancellation': 'Passive', 'water_resistance': 'IPX5'}","Maybe Especially Electronics employee drive western Mitchell, Curry and Hunt 13 hours 1 hours Wi-Fi Passive IPX5"
P289,Clearly Performance,Beverages,170.32,184,Williams-Mcclain,3.2,2024-02-06,M109,"['themselves', 'other', 'remain']","{'flavor': 'Green Tea', 'ingredients': ['Tea leaves'], 'weight': '189g', 'origin': 'Japan', 'packaging': 'Box', 'shelf_life': '7 months'}",Clearly Performance Beverages themselves other remain Williams-Mcclain Green Tea ['Tea leaves'] 189g Japan Box 7 months
P290,Especially Blood,Electronics,87.72,97,Moore-Henderson,4.9,2024-09-17,M115,"['station', 'common', 'start']","{'battery_life': '8 hours', 'charging_time': '1 hours', 'connectivity': 'Wi-Fi', 'noise_cancellation': 'Passive', 'water_resistance': 'IPX5'}",Especially Blood Electronics station common start Moore-Henderson 8 hours 1 hours Wi-Fi Passive IPX5
P291,Speech Dog,Sports & Outdoors,188.34,93,Meyer and Sons,3.8,2024-02-28,M105,"['successful', 'ask', 'describe']","{'material': 'Rubber', 'dimensions': '64x28 inches', 'thickness': '7mm', 'weight': '2.2 lbs', 'color': 'Black', 'waterproof': True}",Speech Dog Sports & Outdoors successful ask describe Meyer and Sons Rubber 64x28 inches 7mm 2.2 lbs Black True
P292,Campaign Clear,Sports & Outdoors,115.37,462,Rivers Group,3.9,2024-04-05,M114,"['beat', 'ago', 'action']","{'material': 'Rubber', 'dimensions': '71x28 inches', 'thickness': '7mm', 'weight': '1.3 lbs', 'color': 'Green', 'waterproof': True}",Campaign Clear Sports & Outdoors beat ago action Rivers Group Rubber 71x28 inches 7mm 1.3 lbs Green True
P293,His Nation,Beverages,118.36,118,Stout and Sons,3.8,2024-03-10,M197,"['everyone', 'my', 'benefit']","{'flavor': 'Earl Grey', 'ingredients': ['Mint'], 'weight': '400g', 'origin': 'India', 'packaging': 'Bag', 'shelf_life': '14 months'}",His Nation Beverages everyone my benefit Stout and Sons Earl Grey ['Mint'] 400g India Bag 14 months
P294,Fine Risk,Wearables,192.03,478,James-Ramirez,4.1,2024-01-07,M162,"['move', 'western', 'from']","{'display_type': 'LCD', 'battery_life': '19 hours', 'connectivity': 'Bluetooth 5.2', 'sensors': ['Accelerometer'], 'water_resistance': 'IP68', 'compatibility': 'iOS'}",Fine Risk Wearables move western from James-Ramirez LCD 19 hours Bluetooth 5.2 ['Accelerometer'] IP68 iOS
P295,Back When,Beverages,280.27,276,Mora Ltd,4.2,2024-01-03,M172,"['probably', 'change', 'clearly']","{'flavor': 'Chamomile', 'ingredients': ['Honey'], 'weight': '146g', 'origin': 'India', 'packaging': 'Bag', 'shelf_life': '8 months'}",Back When Beverages probably change clearly Mora Ltd Chamomile ['Honey'] 146g India Bag 8 months
P296,Also Natural,Wearables,36.89,120,"Fisher, Atkinson and Casey",4.8,2024-02-19,M189,"['role', 'couple', 'Mrs']","{'display_type': 'AMOLED', 'battery_life': '20 hours', 'connectivity': 'Bluetooth 5.1', 'sensors': ['Heart rate'], 'water_resistance': 'IP68', 'compatibility': 'iOS'}","Also Natural Wearables role couple Mrs Fisher, Atkinson and Casey AMOLED 20 hours Bluetooth 5.1 ['Heart rate'] IP68 iOS"
P297,Treat Big,Beverages,71.47,28,"Mullen, Quinn and Stewart",4.5,2024-08-16,M132,"['include', 'exist', 'chance']","{'flavor': 'Earl Grey', 'ingredients': ['Ginger'], 'weight': '468g', 'origin': 'Japan', 'packaging': 'Box', 'shelf_life': '12 months'}","Treat Big Beverages include exist chance Mullen, Quinn and Stewart Earl Grey ['Ginger'] 468g Japan Box 12 months"
P298,Person Start,Wearables,210.34,98,Brown-Ford,4.6,2024-03-17,M167,"['affect', 'money', 'drive']","{'display_type': 'AMOLED', 'battery_life': '34 hours', 'connectivity': 'Bluetooth 5.2', 'sensors': ['GPS'], 'water_resistance': 'IP68', 'compatibility': 'iOS'}",Person Start Wearables affect money drive Brown-Ford AMOLED 34 hours Bluetooth 5.2 ['GPS'] IP68 iOS
P299,Heart Mrs,Wearables,219.28,385,Andersen PLC,4.2,2024-10-10,M180,"['necessary', 'author', 'relationship']","{'display_type': 'LCD', 'battery_life': '46 hours', 'connectivity': 'Bluetooth 5.2', 'sensors': ['GPS'], 'water_resistance': 'IP68', 'compatibility': 'iOS'}",Heart Mrs Wearables necessary author relationship Andersen PLC LCD 46 hours Bluetooth 5.2 ['GPS'] IP68 iOS
P300,Chair Do,Wearables,111.99,498,Shaffer-Ward,3.7,2024-09-11,M172,"['direction', 'form', 'particularly']","{'display_type': 'AMOLED', 'battery_life': '24 hours', 'connectivity': 'Bluetooth 5.1', 'sensors': ['Accelerometer'], 'water_resistance': 'IP68', 'compatibility': 'iOS'}",Chair Do Wearables direction form particularly Shaffer-Ward AMOLED 24 hours Bluetooth 5.1 ['Accelerometer'] IP68 iOS
P301,Claim Current,Sports & Outdoors,80.98,452,Townsend Ltd,3.7,2024-09-15,M188,"['same', 'else', 'four']","{'material': 'Polyester', 'dimensions': '72x22 inches', 'thickness': '3mm', 'weight': '2.5 lbs', 'color': 'Green', 'waterproof': True}",Claim Current Sports & Outdoors same else four Townsend Ltd Polyester 72x22 inches 3mm 2.5 lbs Green True
P302,Will He,Sports & Outdoors,296.97,472,Hunter and Sons,4.6,2024-01-09,M104,"['include', 'this', 'strong']","{'material': 'Rubber', 'dimensions': '65x23 inches', 'thickness': '7mm', 'weight': '1.2 lbs', 'color': 'Green', 'waterproof': False}",Will He Sports & Outdoors include this strong Hunter and Sons Rubber 65x23 inches 7mm 1.2 lbs Green False
P303,Suffer Hit,Sports & Outdoors,57.73,492,"Edwards, Osborne and Sparks",4.6,2024-10-21,M135,"['interesting', 'old', 'two']","{'material': 'Foam', 'dimensions': '73x29 inches', 'thickness': '10mm', 'weight': '1.6 lbs', 'color': 'Blue', 'waterproof': False}","Suffer Hit Sports & Outdoors interesting old two Edwards, Osborne and Sparks Foam 73x29 inches 10mm 1.6 lbs Blue False"
P304,Fish Thus,Wearables,85.73,199,Ellis-Parker,3.6,2024-11-02,M195,"['stuff', 'street', 'letter']","{'display_type': 'LCD', 'battery_life': '32 hours', 'connectivity': 'Bluetooth 5.1', 'sensors': ['Gyroscope'], 'water_resistance': 'IP67', 'compatibility': 'iOS'}",Fish Thus Wearables stuff street letter Ellis-Parker LCD 32 hours Bluetooth 5.1 ['Gyroscope'] IP67 iOS
P305,Thus History,Sports & Outdoors,211.13,49,"Gray, Becker and Joseph",4.7,2024-10-17,M188,"['until', 'chance', 'left']","{'material': 'Polyester', 'dimensions': '74x27 inches', 'thickness': '3mm', 'weight': '1.1 lbs', 'color': 'Blue', 'waterproof': False}","Thus History Sports & Outdoors until chance left Gray, Becker and Joseph Polyester 74x27 inches 3mm 1.1 lbs Blue False"
P306,Fall Always,Wearables,103.33,264,"Jensen, Brown and Hurst",4.1,2024-05-21,M140,"['street', 'page', 'other']","{'display_type': 'AMOLED', 'battery_life': '11 hours', 'connectivity': 'Wi-Fi', 'sensors': ['Accelerometer'], 'water_resistance': 'IP67', 'compatibility': 'iOS'}","Fall Always Wearables street page other Jensen, Brown and Hurst AMOLED 11 hours Wi-Fi ['Accelerometer'] IP67 iOS"
P307,Station Join,Beverages,37.99,482,Roberts-Blanchard,3.7,2024-07-12,M173,"['now', 'stay', 'own']","{'flavor': 'Chamomile', 'ingredients': ['Mint'], 'weight': '179g', 'origin': 'India', 'packaging': 'Box', 'shelf_life': '23 months'}",Station Join Beverages now stay own Roberts-Blanchard Chamomile ['Mint'] 179g India Box 23 months
P308,Perform Act,Sports & Outdoors,87.21,91,Evans Inc,4.4,2024-06-13,M110,"['so', 'thing', 'record']","{'material': 'Polyester', 'dimensions': '68x22 inches', 'thickness': '10mm', 'weight': '2.1 lbs', 'color': 'Green', 'waterproof': True}",Perform Act Sports & Outdoors so thing record Evans Inc Polyester 68x22 inches 10mm 2.1 lbs Green True
P309,Specific Away,Books,236.08,444,"Gutierrez, Gordon and Alvarez",3.3,2024-02-05,M133,"['marriage', 'star', 'scientist']","{'title': 'Pay woman.', 'author': 'Patricia Rivera', 'release_year': 2009, 'published_year': 2003, 'number_of_pages': 672, 'ISBN': '978-1-227-01084-3', 'language': 'Spanish', 'genre': 'Fiction'}","Specific Away Books marriage star scientist Gutierrez, Gordon and Alvarez Pay woman. Patricia Rivera 2009 2003 672 978-1-227-01084-3 Spanish Fiction"
P310,Picture Candidate,Wearables,55.11,82,Farrell PLC,4.9,2024-06-20,M113,"['couple', 'contain', 'care']","{'display_type': 'LCD', 'battery_life': '33 hours', 'connectivity': 'Wi-Fi', 'sensors': ['Heart rate'], 'water_resistance': 'IP68', 'compatibility': 'iOS'}",Picture Candidate Wearables couple contain care Farrell PLC LCD 33 hours Wi-Fi ['Heart rate'] IP68 iOS
P311,Mouth Herself,Sports & Outdoors,94.48,494,"Mendez, Paul and Stewart",4.9,2024-10-31,M139,"['single', 'public', 'cup']","{'material': 'Foam', 'dimensions': '64x24 inches', 'thickness': '9mm', 'weight': '2.8 lbs', 'color': 'Blue', 'waterproof': True}","Mouth Herself Sports & Outdoors single public cup Mendez, Paul and Stewart Foam 64x24 inches 9mm 2.8 lbs Blue True"
P312,Five Goal,Sports & Outdoors,46.96,15,Smith PLC,4.4,2024-04-19,M152,"['with', 'everyone', 'open']","{'material': 'Foam', 'dimensions': '75x23 inches', 'thickness': '10mm', 'weight': '2.9 lbs', 'color': 'Green', 'waterproof': False}",Five Goal Sports & Outdoors with everyone open Smith PLC Foam 75x23 inches 10mm 2.9 lbs Green False
P313,Television Bar,Books,106.96,102,Carpenter Ltd,3.2,2024-01-23,M120,"['line', 'people', 'price']","{'title': 'Want item occur.', 'author': 'Ricky Miller', 'release_year': 2000, 'published_year': 2013, 'number_of_pages': 317, 'ISBN': '978-1-78077-006-2', 'language': 'English', 'genre': 'Non-Fiction'}",Television Bar Books line people price Carpenter Ltd Want item occur. Ricky Miller 2000 2013 317 978-1-78077-006-2 English Non-Fiction
P314,Public Time,Books,52.76,46,"Marks, Miller and Webb",4.8,2024-07-03,M105,"['past', 'many', 'data']","{'title': 'Speech.', 'author': 'Erin Burnett', 'release_year': 2010, 'published_year': 2004, 'number_of_pages': 269, 'ISBN': '978-1-66354-157-4', 'language': 'English', 'genre': 'Non-Fiction'}","Public Time Books past many data Marks, Miller and Webb Speech. Erin Burnett 2010 2004 269 978-1-66354-157-4 English Non-Fiction"
P315,Upon Half,Sports & Outdoors,66.09,466,James-Stevenson,3.9,2024-02-02,M163,"['subject', 'news', 'agree']","{'material': 'Rubber', 'dimensions': '60x28 inches', 'thickness': '8mm', 'weight': '2.4 lbs', 'color': 'Blue', 'waterproof': False}",Upon Half Sports & Outdoors subject news agree James-Stevenson Rubber 60x28 inches 8mm 2.4 lbs Blue False
P316,Reach Better,Electronics,175.18,498,"Coleman, Ruiz and Weiss",3.2,2024-02-10,M181,"['lawyer', 'next', 'grow']","{'battery_life': '18 hours', 'charging_time': '1 hours', 'connectivity': 'Bluetooth 5.0', 'noise_cancellation': 'Passive', 'water_resistance': 'IPX5'}","Reach Better Electronics lawyer next grow Coleman, Ruiz and Weiss 18 hours 1 hours Bluetooth 5.0 Passive IPX5"
P317,If Exist,Electronics,112.72,278,Robertson Ltd,4.5,2024-09-18,M187,"['enough', 'country', 'difference']","{'battery_life': '6 hours', 'charging_time': '2 hours', 'connectivity': 'Wi-Fi', 'noise_cancellation': 'Active', 'water_resistance': 'IPX5'}",If Exist Electronics enough country difference Robertson Ltd 6 hours 2 hours Wi-Fi Active IPX5
